id,price,year,mileage,engine_capacity,engine_power,accident_free,origin,four_wheel_drive,invoice_vat,estate,fuel_type,transmission
ID6GoYHF,52000,2015,148000,1968,150,False,Niemcy,False,False,True,Diesel,Manual
ID6Goyko,103500,2018,115604,1968,190,False,Polska,True,True,False,Diesel,Automatic
ID6GoyUK,52900,2015,181914,1968,190,False,Polska,False,False,False,Diesel,Manual
ID6GozHG,70900,2017,219000,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6Gp0f4,109850,2020,99651,1968,190,False,Unknown,False,False,False,Diesel,Automatic
ID6Gp0Fk,104550,2019,150252,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6Gp0ir,57999,2016,233000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gp29F,52900,2015,273254,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6Gp4hX,77900,2019,108827,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6Gp5hv,79900,2016,193000,1968,240,False,Polska,True,False,False,Diesel,Automatic
ID6Gp5LY,50000,2020,50721,1984,272,False,Unknown,True,False,False,Petrol,Automatic
ID6Gp6d0,45900,2015,267000,1968,150,True,Unknown,False,False,True,Diesel,Manual
ID6Gp6jw,69900,2018,199900,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6Gp6Ls,83000,2019,233000,1968,190,True,Polska,True,True,True,Diesel,Automatic
ID6Gp6VE,63700,2015,173000,1968,190,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gp6xL,55000,2015,280000,1968,190,True,Niemcy,False,False,True,Diesel,Manual
ID6Gp724,61500,2016,198000,1968,190,False,Unknown,False,False,False,Diesel,Automatic
ID6Gp78E,57900,2018,181000,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6Gp7f6,68900,2019,152000,1968,150,False,Polska,False,False,True,Diesel,Manual
ID6Gp7HY,67501,2015,175842,1968,190,False,Polska,False,True,True,Diesel,Automatic
ID6Gp7ML,129642,2021,32862,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6Gp7P4,68000,2015,188606,1984,220,True,Polska,False,False,False,Petrol,Automatic
ID6Gp7Qu,47777,2015,230000,1598,120,True,Niemcy,False,False,True,Diesel,Manual
ID6Gp7rL,57500,2018,169000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gp7tU,32400,2015,404000,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6Gp7xv,68000,2015,151589,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6Gp85N,51999,2015,199369,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gp86Q,59900,2014,269000,1968,240,True,Niemcy,True,False,True,Diesel,Automatic
ID6Gp89a,43500,2015,248200,1598,120,False,Unknown,False,False,True,Diesel,Manual
ID6Gp8JG,69900,2018,118500,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6Gp8Rr,59900,2015,234700,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gp94V,65000,2015,267000,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gp95F,79900,2020,156000,1498,150,True,Polska,False,False,True,Petrol,Automatic
ID6Gp9AA,39500,2015,239300,1395,125,False,Unknown,False,False,False,Petrol,Manual
ID6Gp9cO,61000,2015,185200,1798,180,True,Polska,False,False,True,Petrol,Automatic
ID6Gp9iH,66900,2017,164693,1968,149,True,Polska,False,False,False,Diesel,Manual
ID6Gp9nW,61500,2015,130189,1968,150,False,Unknown,False,False,False,Diesel,Manual
ID6Gp9Tg,65500,2017,163000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gp9TM,68900,2020,111000,1498,150,True,Polska,False,True,False,Petrol,Manual
ID6Gp9xJ,43999,2014,277310,1968,150,False,Unknown,False,False,False,Diesel,Manual
ID6Gp9xV,58999,2015,229000,1968,239,False,Dania,True,False,True,Diesel,Automatic
ID6Gp9YG,61500,2015,210000,1968,190,False,Unknown,True,False,True,Diesel,Automatic
ID6Gpa0s,55000,2015,247584,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6Gpa44,138000,2020,44213,1984,190,True,Polska,False,False,True,Petrol,Automatic
ID6GpAaT,83900,2016,128121,1968,240,False,Unknown,True,False,True,Diesel,Automatic
ID6GpAAY,55900,2015,203000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gpaeq,99900,2019,67714,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6Gpaho,40000,2015,290029,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GpaLv,99900,2018,94000,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6Gpasc,57900,2018,195000,1598,120,True,Niemcy,False,False,True,Diesel,Automatic
ID6GpAW5,99900,2019,59515,1984,190,True,Polska,False,True,False,Petrol,Automatic
ID6GpAWG,97900,2019,90684,1984,190,True,Polska,False,True,False,Petrol,Automatic
ID6GpAWl,99900,2019,111169,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6GpBaE,89900,2019,159784,1984,272,False,Polska,True,True,False,Petrol,Automatic
ID6GpbGc,43900,2015,285000,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6GpBKX,107963,2018,236000,1968,240,True,Polska,True,False,False,Diesel,Automatic
ID6GpBQl,69900,2016,135298,1798,180,True,Polska,False,True,False,Petrol,Automatic
ID6GpBwl,87900,2018,119594,1798,180,True,Polska,False,True,False,Petrol,Automatic
ID6Gpbx6,79900,2019,85000,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6Gpc1w,67000,2015,189928,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6GpC5z,109000,2019,127063,1968,190,False,Niemcy,True,True,True,Diesel,Automatic
ID6GpC9i,81900,2020,92087,1498,150,True,Polska,False,True,False,Petrol,Manual
ID6Gpc9T,89900,2020,82300,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6GpCa3,100000,2020,113000,1968,240,False,Unknown,False,False,True,Diesel,Automatic
ID6GpCd2,85980,2020,149048,1968,150,True,Niemcy,False,True,True,Diesel,Automatic
ID6GpCFG,139900,2021,45708,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GpChS,53500,2017,255999,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gpcm0,66300,2018,144756,1968,150,True,Belgia,False,False,True,Diesel,Manual
ID6GpCng,102500,2019,79229,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GpCuR,99900,2020,145000,1968,200,True,Niemcy,True,False,True,Diesel,Automatic
ID6GpCWC,105000,2019,104361,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6GpCxO,89850,2018,74000,1798,180,True,Polska,False,True,True,Petrol,Automatic
ID6Gpd70,90999,2019,99500,1498,150,True,Polska,False,False,True,Petrol,Automatic
ID6GpD7d,59100,2020,187000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GpDHg,92900,2020,88700,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6Gpdor,84900,2020,112000,1498,150,True,Polska,False,True,True,Petrol,Manual
ID6GpE2Y,65900,2019,151295,1598,120,True,Belgia,False,False,True,Diesel,Automatic
ID6Gpe9n,89899,2019,160244,1968,190,True,Unknown,False,False,True,Diesel,Automatic
ID6GpEPN,72900,2019,146216,1968,150,True,Niemcy,False,True,True,Diesel,Automatic
ID6GpeqB,109900,2019,135094,1968,190,True,Szwecja,True,True,True,Diesel,Automatic
ID6GpEQV,83600,2020,141089,1968,150,True,Niemcy,False,True,True,Diesel,Automatic
ID6GpETO,63900,2018,193000,1968,150,True,Unknown,False,False,False,Diesel,Manual
ID6GpeVj,75900,2020,178211,1498,150,True,Polska,False,False,True,Petrol,Automatic
ID6GpFbI,117900,2019,107571,1968,190,True,Szwecja,True,True,True,Diesel,Automatic
ID6GpFWp,81999,2015,91000,1968,190,True,Polska,False,False,True,Diesel,Manual
ID6GpFXu,65900,2016,225000,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6GpG6A,39900,2014,287624,1968,150,True,Szwecja,False,False,True,Diesel,Manual
ID6GpgaL,87900,2018,189000,1968,190,True,Unknown,True,False,True,Diesel,Automatic
ID6GpGAW,105000,2022,34630,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6GpgC6,49999,2016,180693,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GpGNG,46999,2017,258000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6GpGNt,116850,2020,84104,1968,190,True,Polska,False,True,False,Diesel,Automatic
ID6GpGvR,73800,2016,96500,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GpH7p,93900,2019,122577,1968,190,False,Niemcy,True,True,True,Diesel,Automatic
ID6GpHfl,64900,2015,137200,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GphFX,97900,2018,107436,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6GpHiW,79900,2020,111800,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GphQV,112850,2019,66371,1998,190,False,Polska,False,True,False,Diesel,Automatic
ID6GphuA,84900,2018,131770,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GpHV8,55900,2015,148000,1798,179,True,Polska,False,False,False,Petrol,Manual
ID6GpImw,59900,2015,250000,1968,240,True,Polska,True,False,True,Diesel,Automatic
ID6GpiY4,64800,2016,219000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GpiZ5,71900,2017,147000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6Gpj9H,47600,2015,221000,1968,190,True,Dania,False,False,True,Diesel,Automatic
ID6Gpkfa,53900,2015,220700,2000,150,False,Unknown,False,True,True,Diesel,Automatic
ID6GpKHB,68499,2023,8632,1984,190,False,Polska,False,False,True,Petrol,Automatic
ID6GpKrY,9999,2019,162305,1498,150,False,Unknown,False,False,True,Petrol,Manual
ID6Gpkyu,79900,2020,150300,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6Gpkz6,79900,2019,113900,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GpLvl,44900,2015,299000,1968,149,True,Polska,False,False,False,Diesel,Manual
ID6Gpm5h,59999,2015,208000,1968,190,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gpmem,93999,2019,124000,1968,190,True,Niemcy,False,True,True,Diesel,Automatic
ID6GpMFH,68880,2017,107000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GpmHw,59900,2016,102000,1395,150,False,Niemcy,False,False,False,Petrol,Manual
ID6GpMxE,67000,2017,112000,1968,150,True,Unknown,False,False,True,Diesel,Manual
ID6Gpnc1,84999,2020,159000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GpNlg,79950,2019,173500,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6Gpnr2,56900,2016,215000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6GpNr6,76600,2017,199999,1968,240,True,Niemcy,True,False,True,Diesel,Automatic
ID6Gpo1m,58800,2016,272500,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Gpo2W,185900,2023,10928,1984,190,False,Polska,False,True,True,Petrol,Automatic
ID6GpOHl,89900,2017,167846,1968,240,True,Unknown,True,True,True,Diesel,Automatic
ID6GpOQ0,59600,2018,282314,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6GpOqZ,109900,2019,74750,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6Gporl,83900,2021,85672,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6GpPDb,61900,2015,223000,1968,190,True,Unknown,True,False,True,Diesel,Automatic
ID6GpPvA,67500,2017,243640,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6GpQOr,75000,2020,150279,1498,150,True,Polska,False,True,True,Petrol,Automatic
ID6GpqpV,69999,2018,50000,1395,150,False,Niemcy,False,False,False,Petrol,Manual
ID6GpqWA,59950,2018,207000,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6GpRAd,67000,2016,123200,1598,120,True,Polska,False,False,True,Diesel,Manual
ID6GpRbB,37900,2017,182719,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6GpRDE,54900,2018,189742,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6GprFs,55555,2016,183000,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6GpRhi,89900,2018,76975,1798,180,False,Polska,False,False,False,Petrol,Automatic
ID6GpRJ0,72900,2017,117584,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GprOz,96000,2019,108000,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GpRqj,69900,2018,257000,1968,150,True,Dania,False,True,True,Diesel,Automatic
ID6GpRRw,54900,2018,189742,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6GpS3i,63000,2019,169000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GpS8L,33000,2018,69000,1984,280,False,Unknown,True,False,False,Petrol,Automatic
ID6GpSch,78720,2015,191000,1968,240,False,Unknown,True,False,True,Diesel,Automatic
ID6GpsFa,77000,2018,159000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6Gpsl2,62800,2018,132000,1498,150,False,Polska,False,False,True,Petrol,Automatic
ID6GpSLT,62000,2015,252000,1968,190,False,Unknown,False,False,True,Diesel,Automatic
ID6GpSng,51900,2018,177000,1395,125,True,Polska,False,True,False,Petrol,Manual
ID6GpsSk,41500,2015,330000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GpSTJ,94900,2016,178000,1968,239,False,Niemcy,True,False,True,Diesel,Automatic
ID6GpSvO,89999,2019,147000,1968,190,True,Polska,True,False,False,Diesel,Automatic
ID6GpSxD,71900,2016,200000,1968,190,True,Polska,False,False,False,Diesel,Automatic
ID6Gpsxu,119900,2020,72000,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6GpsYx,65800,2017,119962,1968,150,False,Polska,False,False,False,Diesel,Manual
ID6GpT4W,57800,2018,188000,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6GpTit,58000,2015,230000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GpTnR,44900,2015,279825,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Gptrg,88900,2019,127276,1498,150,True,Polska,False,True,True,Petrol,Manual
ID6Gptyn,74800,2020,189200,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6Gpu7w,76000,2015,137900,1968,240,True,Unknown,True,False,True,Diesel,Automatic
ID6GpuJy,115900,2020,79757,1968,150,True,Niemcy,False,True,True,Diesel,Automatic
ID6GpumH,36900,2018,226000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GpuqS,58900,2018,120000,1395,125,True,Polska,False,False,False,Petrol,Manual
ID6GpUXI,64900,2016,207088,1968,240,True,Unknown,True,False,True,Diesel,Automatic
ID6Gpv1p,83500,2020,189500,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GpV1x,105900,2019,69000,1984,190,True,Polska,False,True,False,Petrol,Automatic
ID6GpVaf,99900,2023,32358,1498,150,True,Polska,False,False,True,Petrol,Manual
ID6GpVDp,89900,2021,123155,1968,122,True,Francja,False,True,True,Diesel,Automatic
ID6GpVmO,88900,2017,147000,1984,280,True,Polska,True,False,False,Petrol,Automatic
ID6GpvUj,96500,2019,191800,1984,272,True,Polska,True,True,False,Petrol,Automatic
ID6Gpvwf,36900,2015,246400,1968,150,False,Czechy,False,False,True,Diesel,Manual
ID6GpVYl,59900,2014,197000,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GpVz9,54900,2015,144000,1395,125,True,Szwecja,False,False,False,Petrol,Manual
ID6GpVzW,61900,2016,220000,1798,180,True,Polska,False,True,False,Petrol,Automatic
ID6Gpw8g,56000,2017,359000,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6GpWj1,59000,2015,225336,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6GpwLL,59900,2016,192000,1968,190,True,Polska,False,False,False,Diesel,Automatic
ID6GpwnW,83000,2019,131789,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6GpWSa,56000,2018,166143,1968,150,False,Unknown,False,False,False,Diesel,Automatic
ID6GpWTn,91899,2020,106608,1968,150,False,Polska,False,True,False,Diesel,Automatic
ID6GpWwz,58900,2015,161500,1968,150,False,Polska,False,False,True,Diesel,Automatic
ID6GpxDB,67500,2018,135600,1968,150,False,Unknown,False,False,False,Diesel,Manual
ID6GpxGC,93657,2020,77521,1498,150,True,Polska,False,False,False,Petrol,Automatic
ID6GpXGi,57800,2018,168000,1968,150,False,Polska,False,False,True,Diesel,Manual
ID6GpxI8,46000,2015,242000,1968,149,False,Polska,False,False,True,Diesel,Manual
ID6Gpxl2,81180,2017,93000,1968,149,True,Austria,False,False,True,Diesel,Manual
ID6GpXXr,84900,2019,155741,1968,150,True,Unknown,False,True,True,Diesel,Automatic
ID6Gpxy3,62000,2017,200000,1968,150,False,Niemcy,False,False,True,Diesel,Manual
ID6Gpy51,69900,2020,160000,1498,150,True,Polska,False,False,True,Petrol,Automatic
ID6Gpy7H,35000,2015,403000,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GpYAr,94900,2018,111545,1968,190,True,Unknown,True,True,True,Diesel,Automatic
ID6GpyBC,79800,2019,171400,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6GpyGJ,94800,2020,169800,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6GpYIc,47600,2013,254368,1968,177,True,Unknown,True,False,True,Diesel,Automatic
ID6GpYn6,199900,2023,14220,1968,200,True,Polska,True,True,True,Diesel,Automatic
ID6GpYQG,98500,2019,82221,1498,150,False,Polska,False,True,True,Petrol,Automatic
ID6GpYvp,48500,2016,261200,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gpywj,67800,2018,178800,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6GpzaL,64000,2015,227000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GpZe1,54900,2018,234697,1598,120,False,Francja,False,False,False,Diesel,Automatic
ID6Gpzlu,78900,2017,174000,1968,190,True,Unknown,False,True,True,Diesel,Automatic
ID6Gpzn2,69900,2019,164000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6Gpznw,112900,2019,113000,1968,240,True,Niemcy,True,False,True,Diesel,Automatic
ID6GpZo8,98700,2018,103900,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6GpzRW,77900,2020,128072,1498,150,False,Polska,False,True,False,Petrol,Automatic
ID6GpZTF,59999,2016,160541,1968,150,True,Polska,False,True,False,Diesel,Automatic
ID6Gpzz1,189500,2023,3000,1968,200,True,Polska,False,False,True,Diesel,Automatic
ID6Gq0b5,41000,2015,255000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Gq0IV,74000,2016,87208,1798,180,False,Polska,False,False,False,Petrol,Manual
ID6Gq0pq,75000,2016,168145,1968,190,True,Polska,True,True,True,Diesel,Automatic
ID6Gq0RV,72000,2018,179816,1968,150,False,Polska,False,True,True,Diesel,Manual
ID6Gq1aL,59900,2018,349000,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6Gq1bQ,94900,2021,102410,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6Gq1Q0,74899,2020,117000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6Gq1xL,109900,2020,127040,1968,190,True,Niemcy,True,True,True,Diesel,Automatic
ID6Gq1yH,114900,2020,97346,1968,190,True,Niemcy,False,True,True,Diesel,Automatic
ID6Gq2IU,35500,2015,403000,1968,190,True,Szwecja,True,False,True,Diesel,Automatic
ID6Gq2jO,75900,2017,200000,1968,190,True,Unknown,True,False,True,Diesel,Automatic
ID6Gq2rm,102900,2021,88068,1498,150,True,Polska,False,True,True,Petrol,Automatic
ID6Gq2RX,89900,2021,104700,1968,150,True,Polska,False,True,True,Diesel,Manual
ID6Gq2sD,94900,2019,98670,1984,190,False,Polska,False,False,False,Petrol,Automatic
ID6Gq2ta,64999,2019,210000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6Gq2uq,48900,2017,212381,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gq32V,103900,2021,44000,1498,150,True,Polska,False,True,False,Petrol,Automatic
ID6Gq3kn,65900,2018,112190,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6Gq3mI,69900,2019,114000,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gq3Mw,74900,2020,189000,1598,120,False,Unknown,False,False,False,Diesel,Automatic
ID6Gq3se,38999,2015,262152,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gq4J4,84900,2018,104000,1968,150,True,Polska,False,False,True,Diesel,Automatic
ID6Gq4LL,49900,2017,200000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6Gq4mI,79900,2018,119000,1968,150,True,Polska,False,True,True,Diesel,Automatic
ID6Gq52Y,81900,2020,157000,1968,150,True,Polska,False,False,False,Diesel,Automatic
ID6Gq5fm,61900,2019,180000,1498,150,True,Niemcy,False,False,True,Petrol,Automatic
ID6Gq5iR,75000,2019,168000,1968,190,True,Polska,False,False,False,Diesel,Automatic
ID6Gq5Mq,32990,2015,218500,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Gq5n8,82900,2016,220000,1968,240,True,Niemcy,True,False,True,Diesel,Automatic
ID6Gq5Nl,84900,2020,79000,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6Gq5SN,94700,2020,140000,1968,190,False,Włochy,False,False,True,Diesel,Automatic
ID6Gq5UC,45900,2015,235121,1598,120,False,Unknown,False,False,True,Diesel,Manual
ID6Gq6nE,109999,2020,179397,1968,240,True,Polska,True,True,False,Diesel,Automatic
ID6Gq6rh,68700,2017,126500,1798,180,True,Polska,False,False,False,Petrol,Manual
ID6Gq6Vr,51000,2015,162926,1395,150,False,Polska,False,False,False,Petrol,Manual
ID6Gq8NL,90999,2019,85759,1984,190,False,Polska,False,True,False,Petrol,Automatic
ID6Gq9Me,92999,2019,89000,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gq9Pn,46900,2015,220000,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gq9QQ,79900,2020,132306,1598,115,True,Niemcy,False,True,True,Diesel,Automatic
ID6Gq9rt,83900,2019,174000,2000,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gq9xv,82900,2019,118000,1968,190,True,Polska,False,False,True,Diesel,Automatic
ID6Gq9ZA,99900,2020,123852,1968,150,False,Niemcy,False,True,True,Diesel,Automatic
ID6Gqa73,102090,2019,109000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6Gqa9l,51900,2016,248380,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6GqAhE,59000,2015,110433,1968,150,True,Polska,False,False,False,Diesel,Manual
ID6GqaNz,59900,2015,135000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GqAO9,99900,2021,111708,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6GqaOI,64900,2019,205000,1968,150,True,Polska,False,True,False,Diesel,Manual
ID6GqAP8,98900,2021,131058,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6GqAPk,132900,2021,114847,1968,200,True,Niemcy,True,True,True,Diesel,Automatic
ID6Gqaqc,86900,2018,107241,1798,180,False,Polska,False,False,False,Petrol,Manual
ID6GqAQW,164900,2020,70296,1989,272,True,Niemcy,True,True,True,Petrol,Automatic
ID6GqARm,147900,2019,60190,1989,190,True,Niemcy,True,True,True,Diesel,Automatic
ID6Gqasq,52900,2015,228000,1968,190,True,Niemcy,True,False,True,Diesel,Automatic
ID6GqAtc,102900,2021,105702,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6GqAUa,8900,2015,280000,1968,150,False,Niemcy,False,False,True,Diesel,Manual
ID6GqaWD,104700,2019,129977,1968,190,True,Unknown,True,True,True,Diesel,Automatic
ID6GqaZa,52900,2015,211972,1968,150,False,Niemcy,False,False,True,Diesel,Manual
ID6GqAzx,129900,2023,6300,1968,150,False,Niemcy,False,False,True,Diesel,Automatic
ID6Gqb3r,52999,2016,254994,1968,150,False,Polska,False,False,True,Diesel,Automatic
ID6GqB9L,84000,2017,115290,1798,180,False,Unknown,False,False,False,Petrol,Automatic
ID6GqbB8,59900,2018,211706,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GqbfN,99900,2020,61000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GqbGC,54900,2019,63000,1498,150,False,Unknown,False,False,False,Petrol,Manual
ID6GqbhU,35500,2015,260500,1598,120,True,Niemcy,False,False,True,Diesel,Manual
ID6GqboO,77900,2019,154500,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6Gqbr6,99900,2019,63159,1984,190,True,Polska,False,True,True,Petrol,Automatic
ID6Gqbv9,56000,2016,156000,2000,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6GqBw6,57900,2018,81000,1984,190,False,Unknown,False,False,False,Petrol,Automatic
ID6Gqbwb,58900,2018,234500,1798,180,True,Polska,False,False,False,Petrol,Automatic
ID6GqbWV,67900,2019,67000,1498,150,False,Unknown,False,False,False,Petrol,Automatic
ID6GqBwZ,72900,2018,133953,1968,150,True,Niemcy,False,False,True,Diesel,Manual
ID6Gqc1n,98800,2019,174500,1968,190,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gqc2C,73900,2018,178000,1968,150,True,Belgia,False,False,True,Diesel,Manual
ID6Gqc35,135000,2020,123000,1968,200,True,Niemcy,True,False,True,Diesel,Automatic
ID6GqCaY,70000,2019,125344,1968,150,False,Polska,False,True,True,Diesel,Manual
ID6GqCjM,47400,2015,178789,1598,120,True,Niemcy,False,False,True,Diesel,Automatic
ID6GqClA,59900,2017,209000,1600,120,False,Francja,False,True,False,Diesel,Automatic
ID6GqCM7,124900,2020,130905,1968,190,True,Polska,True,False,False,Diesel,Automatic
ID6Gqcob,78500,2016,179000,1798,180,True,Unknown,False,False,False,Petrol,Automatic
ID6Gqcu2,83900,2021,73280,1968,150,True,Niemcy,False,False,True,Diesel,Automatic
ID6Gqd0s,58000,2015,215000,1798,180,False,Polska,False,False,False,Petrol,Manual
ID6Gqd96,79900,2016,155000,1984,220,True,Polska,False,False,False,Petrol,Automatic
ID6Gqdkv,56000,2018,188565,1395,125,True,Polska,False,True,False,Petrol,Manual
ID6Gqdmg,91500,2015,38227,1984,280,True,Polska,True,False,False,Petrol,Automatic
ID6GqdoY,61200,2018,138600,1968,150,False,Unknown,False,False,True,Diesel,Manual
ID6Gqdsg,67900,2015,177000,1968,190,True,Niemcy,False,False,True,Diesel,Automatic
ID6GqdSt,38900,2017,297300,1598,120,False,Unknown,False,False,True,Diesel,Manual
ID6GqdXa,53900,2016,230000,1968,150,True,Unknown,False,False,True,Diesel,Automatic
ID6GqE48,68000,2016,240000,1968,190,False,Unknown,False,False,False,Diesel,Automatic
ID6GqEA5,111850,2020,74199,1968,190,False,Polska,False,True,False,Diesel,Automatic
ID6GqeBQ,59700,2015,210000,1968,150,False,Unknown,False,False,True,Diesel,Automatic
ID6GqEfI,54900,2017,213500,1598,120,False,Unknown,False,False,True,Diesel,Automatic
ID6GqEHG,60000,2015,134969,1968,150,True,Węgry,False,False,True,Diesel,Manual
ID6GqEHk,99850,2020,144712,1968,200,False,Polska,False,False,False,Diesel,Automatic
ID6GqeJB,89500,2021,42500,1968,122,False,Belgia,False,False,True,Diesel,Automatic
ID6Gqel5,92990,2019,93000,1968,150,True,Polska,False,False,True,Diesel,Manual
ID6GqElg,87850,2020,99035,1968,150,False,Polska,False,False,True,Diesel,Manual
ID6Gqemu,64800,2016,119000,1968,149,True,Polska,False,False,False,Diesel,Manual
